Unnamed: 0,Event,Authors,Title,Abstract,Keywords,Publisher,URL_Paper,Date
3209,"



				Início
			
/



				Todas as Edições
			
/



				2012: Anais do XXXI Concurso de Trabalhos de Iniciação Científica da SBC
			
/


									Artigos
						

",Douglas do Couto TeixeiraUFMGFernando Magno Quintão PereiraUFMG,Um Algoritmo Inter-Procedural para Análise de Largura de Variáveis,"Durante este projeto foi desenvolvido um algoritmo inter-procedural que é capaz de processar programas com milhões de instruções assembly. Ao contrário de muitos trabalhos anteriores, nosso algoritmo trata comparações entre variaveis sem recorrer a algoritmos custosos. Nós obtemos sensibilidade à fluxo de execução usando como representação intermediária o formato e-SSA (Extended Static Single Assignment) descrito por Bodik. Nós também mostramos que processar os componentes fortemente conexos do grafo em ordem topológica não só reduz o tempo de execução do programa, mas também aumenta sua precisão. Nós implementamos nossa técnica em LLVM, um compilador industrial, e pudemos processar cerca de quatro milhões de instruções assembly em poucos segundos.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/ctic/article/view/28098/27908,16/07/2012
3211,"



				Início
			
/



				Todas as Edições
			
/



				2015: Anais do XXXIV Concurso de Trabalhos de Iniciação Científica da SBC
			
/


									Artigos
						

",Elverton FazzionUFMGOswaldo FonsecaUFMGWagner Meira Jr.UFMGDorgival GuedesUFMG,SpamBands: uma metodologia para identificação de fontes de spam agindo de forma orquestrada,"Em 2012, estimava-se que cerca de 68,8% do tráfego de e-mails era spam, o que indica que este problema ainda é muito relevante. Recentemente, os trabalhos têm focado na análise do tráfego de spam na rede, analisando os protocolos usados e os sistemas de origem. Entretanto, estes trabalhos normalmente não exploram relacionamentos entre as máquinas utilizadas para envio. Essa análise pode revelar como diversas máquinas podem ser usadas por um spammer para distribuir suas mensagens, ajudando a explicar seus comportamentos. Nesta direção, este trabalho propõe uma metodologia para o agrupamento de máquinas utilizadas por spammers baseada no conceito de campanhas. Os grupos identificados são caracterizados para identificar diversas facetas do processo de envio de spam, que sugerem diferentes estratégias de orquestração dessas máquinas.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/ctic/article/view/10018/9902,20/07/2015
3215,"



				Início
			
/



				Todas as Edições
			
/



				2011: Anais do XXX Concurso de Trabalhos de Iniciação Científica da SBC
			
/


									Artigos
						

",João Eduardo MontandonPUC MinasMarco Túlio ValenteUFMG,Avaliação da Relevância dos Warnings Reportados por Ferramentas para Detecção de Defeitos baseadas em Análise Estática,"Apesar do interesse e do número crescente de ferramentas de análise estática, ainda não existe um consenso sobre o efetivo papel de tais ferramentas na garantia de qualidade de sistemas de software. Assim, neste Trabalho de Iniciação Científica foram realizados dois amplos estudos envolvendo sistemas importantes de código aberto e com os seguintes objetivos centrais: (a) avaliar a relevância dos warnings reportados por ferramentas de análise estática; (b) investigar eventuais correlações entre warnings emitidos por tais ferramentas e defeitos reportados por usuários finais de um sistema.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/ctic/article/view/29175/28980,19/07/2011
3216,"



				Início
			
/



				Todas as Edições
			
/



				2011: Anais do XXX Concurso de Trabalhos de Iniciação Científica da SBC
			
/


									Artigos
						

",Marco Túlio C. RibeiroUFMGWagner Meira Jr.UFMGDorgival GuedesUFMGAdriano VelosoUFMG,Detecção de Spams Utilizando Conteúdo Web Associado a Mensagens,"Neste trabalho propomos uma estratégia de detecção de spams que explora o conteúdo das páginas Web apontadas por mensagens. Descrevemos uma metodologia para a coleta dessas páginas, caracterizamos a relação entre as páginas e as mensagens de spam e, em seguida, utilizamos um algoritmo de aprendizado de máquina para extrair as informações relevantes para a detecção de spam. Mostramos que a utilização de informações das páginas mencionadas melhora significativamente a classificação de spams e hams, gerando um baixo índice de falsos positivos. Nosso estudo revela que as páginas apontadas pelos spams ainda são um campo de batalha não explorado pelos filtros, onde os spammers não se preocupam em esconder a sua identidade.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/ctic/article/view/29173/28978,19/07/2011
3221,"



				Início
			
/



				Todas as Edições
			
/



				2018: Anais do XXXVII Concurso de Trabalhos de Iniciação Científica da SBC
			
/


									Artigos
						

",Christian GomesLeonardo Rocha,Combinando Técnicas de Mineração de Dados para Melhorar o Processo de Detecção Automática de Arritmia Cardíaca,"Algoritmos de Classificação Automática são ferramentas promissoras no auxílio de diagnósticos de Arritmia Cardíaca (AC), entretanto sofrem com dois problemas: (1) muitos atributos numéricos gerados na decomposição de um Eletrocardiograma (ECG); e (2) o número de pacientes com ACs é muito menor do que aqueles tidos como normais (bases desbalanceadas). Nesse trabalho, combinamos técnicas de mineração de dados (i.e. clustering, feature selection e oversampling) para criar modelos de classificação mais eficazes. Em nossas avaliações, utilizando uma coleção da UCI, melhoramos significativamente a eficácia do algoritmo Random Forest, alcançando uma acurácia de 88%, valor superior ao melhor já reportado na literatura.",['Mineração de Dados; Classificação Automática; Seleção de Atributos; Arritmia Cardíaca'],REIC,https://sol.sbc.org.br/index.php/ctic/article/view/7162/7050,01/07/2019
3222,"



				Início
			
/



				Todas as Edições
			
/



				2011: Anais do XXX Concurso de Trabalhos de Iniciação Científica da SBC
			
/


									Artigos
						

",Pedro Henrique B. Las-CasasPUC MinasHumberto T. Marques-NetoPUC Minas,Detecção de Spammers na Rede de Origem,"A quantidade de mensagens não-solicitadas (spams) enviadas na Internet representa mais de 85% de todos os e-mails. Mesmo com a evolução de técnicas de filtragem como a análise do conteúdo de mensagens e o bloqueio de IPs, recursos da rede são desperdiçados, uma vez que essa filtragem é realizada normalmente no servidor de destino dos e-mails. Este trabalho propõe um método para detecção de spammers na rede de origem utilizando uma técnica de classificação supervisionada composta por métricas que não requerem a inspeção do conteúdo das mensagens enviadas. Os resultados mostram que o método utilizado é eficaz, sendo capaz de identificar a maioria dos spammers ainda em sua rede de origem, preservando assim, os recursos da rede.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/ctic/article/view/29172/28977,19/07/2011
3224,"



				Início
			
/



				Todas as Edições
			
/



				2013: Anais do XXXII Concurso de Trabalhos de Iniciação Científica da SBC
			
/


									Artigos
						

",Alexandre DavisUFMGAdriano C. M. PereiraUFMG,Análise e Implementação de Modelos Contextuais para Desambiguação de Entidades Nomeadas em Fluxos de Mensagens,"Desambiguar entidades em ﬂuxos de mensagens extraídos de mídias sociais é um novo desafio na área de processamento de linguagem natural. O baixo teor informacional e a má formação sintática desse tipo de texto prejudicam a aplicação de abordagens clássicas para resolver este problema. Neste trabalho, é proposta uma modelagem contextual das mensagens de microblogs, de forma a aperfeiçoar os modelos tradicionais de desambiguação, que utilizam apenas texto. Os modelos são baseados no comportamento dos usuários na rede social e no instante em que a mensagem foi postada. Nossos resultados mostram que esses modelos superam abordagens que levam em consideração apenas atributos textuais.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/ctic/article/view/16860/16700,23/07/2013
3225,"



				Início
			
/



				Todas as Edições
			
/



				2013: Anais do XXXII Concurso de Trabalhos de Iniciação Científica da SBC
			
/


									Artigos
						

",Camila Pereira dos SantosUNIFESPMariá Cristina Vasconcelos NascimentoUNIFESP,Clustering consensual para a detecção eficiente de comunidades em redes pela modularidade ajustada,"A maximização da modularidade é a abordagem mais utilizada para detectar comunidades em redes. Contudo, ela pode falhar em encontrar comunidades pequenas, devido a um problema de escala. Para superar esse problema, uma versão ajustada da modularidade foi proposta na literatura. Apesar de seu potencial, não foram encontrados estudos que utilizassem essa medida para encontrar agrupamentos de maneira automática. Neste artigo, é proposto um método para determinar automaticamente comunidades por meio da modularidade ajustada, usando o conceito de clustering consensual. Experimentos com diversos grafos atestaram um melhor desempenho da estratégia proposta sobre diversos algoritmos de agrupamento em grafos da literatura.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/ctic/article/view/16861/16701,23/07/2013
3227,"



				Início
			
/



				Todas as Edições
			
/



				2013: Anais do XXXII Concurso de Trabalhos de Iniciação Científica da SBC
			
/


									Artigos
						

",Felipe de Campos  MesquitaUFABCLetícia Rodrigues BuenoUFABC,Ciclos e Caminhos Longos em Grafos Ímpares,"O grafo ímpar Oké o grafo cujos vértices são todos os subconjuntos de tamanho k de um conjunto com (2k + 1) elementos e dois vértices são adjacentes se eles são disjuntos. Uma conjectura atribuída a Biggs afirma que o grafo Oké hamiltoniano para k≥3 e uma conjectura atribuída a Lovász implica que Oktem um caminho hamiltoniano para k≥1. A partir de um ciclo hamiltoniano em Ok-1, mostramos como construir um ciclo em Okcom pelo menos 75% dos vértices de Ok. Adicionalmente, nós provamos que, para todo k, o grafo ímpar tem um caminho com pelo menos 50% dos vértices de Ok.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/ctic/article/view/16863/16703,23/07/2013
3228,"



				Início
			
/



				Todas as Edições
			
/



				2013: Anais do XXXII Concurso de Trabalhos de Iniciação Científica da SBC
			
/


									Artigos
						

",Felipe de Oliveira de AraújoUFMSRicardo Ribeiro dos SantosUFMS,Projeto e Implementação de Decodificadores de Código em Plataformas FPGA,"Esse artigo apresenta o projeto, implementação e caracterização de decodificadores de instruções sobre um processador que explora paralelismo em nível de instrução. O hardware projetado e implementado neste trabalho decodifica instruções previamente codificadas usando a técnica PBIW (Pattern Based Instruction Word). PBIW é uma técnica de codificação de instruções que não é dependente de um conjunto específico de instruções. O projeto e a implementação do decodificador de instruções PBIW possibilita avaliar os impactos reais da adoção de uma técnica de decodificação sobre o hardware do processador. Especificamente, os experimentos e resultados obtidos com o hardware decodificador revelam alternativas para minimizar o consumo de potência e a área ocupada pelo processador.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/ctic/article/view/16864/16704,23/07/2013
